,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
332,5,13,0.0722,0.0886,0.9799,0.9732,0.07,64,sgd,MLPOne
333,5,14,0.0678,0.087,0.9813,0.9738,0.07,64,sgd,MLPOne
334,5,15,0.0638,0.0855,0.9825,0.9742,0.07,64,sgd,MLPOne
335,5,16,0.0603,0.0843,0.9836,0.9746,0.07,64,sgd,MLPOne
336,5,17,0.0572,0.0832,0.9845,0.975,0.07,64,sgd,MLPOne
337,5,18,0.0543,0.0822,0.9854,0.9754,0.07,64,sgd,MLPOne
338,5,19,0.0517,0.0813,0.9861,0.9757,0.07,64,sgd,MLPOne
339,5,20,0.0494,0.0805,0.9868,0.976,0.07,64,sgd,MLPOne
340,5,21,0.0472,0.0798,0.9874,0.9762,0.07,64,sgd,MLPOne
341,5,22,0.0453,0.0792,0.988,0.9764,0.07,64,sgd,MLPOne
342,5,23,0.0435,0.0787,0.9885,0.9767,0.07,64,sgd,MLPOne
343,5,24,0.0418,0.0782,0.989,0.9769,0.07,64,sgd,MLPOne
344,5,25,0.0402,0.0778,0.9894,0.977,0.07,64,sgd,MLPOne
345,5,26,0.0388,0.0774,0.9898,0.9772,0.07,64,sgd,MLPOne
346,5,27,0.0375,0.077,0.9902,0.9774,0.07,64,sgd,MLPOne
347,5,28,0.0362,0.0766,0.9906,0.9775,0.07,64,sgd,MLPOne
348,5,29,0.0351,0.0763,0.9909,0.9776,0.07,64,sgd,MLPOne
349,5,30,0.034,0.076,0.9912,0.9777,0.07,64,sgd,MLPOne
350,5,31,0.033,0.0758,0.9915,0.9778,0.07,64,sgd,MLPOne
351,5,32,0.032,0.0756,0.9917,0.9779,0.07,64,sgd,MLPOne
352,5,33,0.0311,0.0754,0.992,0.978,0.07,64,sgd,MLPOne
353,5,34,0.0302,0.0752,0.9922,0.9782,0.07,64,sgd,MLPOne
354,5,35,0.0294,0.075,0.9924,0.9782,0.07,64,sgd,MLPOne
355,5,36,0.0287,0.0749,0.9926,0.9783,0.07,64,sgd,MLPOne
356,5,37,0.0279,0.0747,0.9928,0.9784,0.07,64,sgd,MLPOne
357,5,38,0.0272,0.0746,0.993,0.9785,0.07,64,sgd,MLPOne
358,5,39,0.0266,0.0744,0.9932,0.9786,0.07,64,sgd,MLPOne
359,5,40,0.026,0.0743,0.9934,0.9786,0.07,64,sgd,MLPOne
360,5,41,0.0254,0.0742,0.9935,0.9787,0.07,64,sgd,MLPOne
361,5,42,0.0248,0.0741,0.9937,0.9788,0.07,64,sgd,MLPOne
362,5,43,0.0243,0.074,0.9938,0.9788,0.07,64,sgd,MLPOne
363,5,44,0.0237,0.0739,0.994,0.9789,0.07,64,sgd,MLPOne
364,5,45,0.0232,0.0739,0.9941,0.9789,0.07,64,sgd,MLPOne
365,5,46,0.0228,0.0738,0.9942,0.979,0.07,64,sgd,MLPOne
366,5,47,0.0223,0.0737,0.9944,0.979,0.07,64,sgd,MLPOne
367,5,48,0.0219,0.0737,0.9945,0.9791,0.07,64,sgd,MLPOne
368,5,49,0.0214,0.0736,0.9946,0.9791,0.07,64,sgd,MLPOne
369,5,50,0.021,0.0736,0.9947,0.9792,0.07,64,sgd,MLPOne
370,5,51,0.0206,0.0735,0.9948,0.9792,0.07,64,sgd,MLPOne
371,5,52,0.0203,0.0735,0.9949,0.9793,0.07,64,sgd,MLPOne
372,5,53,0.0199,0.0735,0.995,0.9793,0.07,64,sgd,MLPOne
373,5,54,0.0196,0.0734,0.9951,0.9793,0.07,64,sgd,MLPOne
374,5,55,0.0192,0.0734,0.9952,0.9794,0.07,64,sgd,MLPOne
375,5,56,0.0189,0.0734,0.9953,0.9794,0.07,64,sgd,MLPOne
376,5,57,0.0186,0.0733,0.9953,0.9794,0.07,64,sgd,MLPOne
377,5,58,0.0183,0.0733,0.9954,0.9795,0.07,64,sgd,MLPOne
378,5,59,0.018,0.0733,0.9955,0.9795,0.07,64,sgd,MLPOne
379,5,60,0.0177,0.0733,0.9956,0.9795,0.07,64,sgd,MLPOne
380,5,61,0.0174,0.0733,0.9956,0.9796,0.07,64,sgd,MLPOne
381,5,62,0.0172,0.0733,0.9957,0.9796,0.07,64,sgd,MLPOne
382,5,63,0.0169,0.0733,0.9958,0.9796,0.07,64,sgd,MLPOne
383,5,64,0.0166,0.0733,0.9958,0.9797,0.07,64,sgd,MLPOne
384,5,65,0.0164,0.0733,0.9959,0.9797,0.07,64,sgd,MLPOne
385,5,66,0.0162,0.0733,0.996,0.9797,0.07,64,sgd,MLPOne
386,5,67,0.0159,0.0733,0.996,0.9797,0.07,64,sgd,MLPOne
387,5,68,0.0157,0.0733,0.9961,0.9798,0.07,64,sgd,MLPOne
388,5,69,0.0155,0.0733,0.9961,0.9798,0.07,64,sgd,MLPOne
389,5,70,0.0153,0.0733,0.9962,0.9798,0.07,64,sgd,MLPOne
390,5,71,0.0151,0.0733,0.9962,0.9798,0.07,64,sgd,MLPOne
391,5,72,0.0149,0.0733,0.9963,0.9799,0.07,64,sgd,MLPOne
392,5,73,0.0147,0.0733,0.9964,0.9799,0.07,64,sgd,MLPOne
393,5,74,0.0145,0.0733,0.9964,0.9799,0.07,64,sgd,MLPOne
394,5,75,0.0143,0.0733,0.9964,0.9799,0.07,64,sgd,MLPOne
395,5,76,0.0141,0.0733,0.9965,0.9799,0.07,64,sgd,MLPOne
396,5,77,0.014,0.0734,0.9965,0.98,0.07,64,sgd,MLPOne
397,5,78,0.0138,0.0734,0.9966,0.98,0.07,64,sgd,MLPOne
398,5,79,0.0136,0.0734,0.9966,0.98,0.07,64,sgd,MLPOne
399,5,80,0.0135,0.0734,0.9967,0.98,0.07,64,sgd,MLPOne
400,6,1,0.6901,0.4692,0.7831,0.8417,0.07,128,sgd,MLPOne
401,6,2,0.4939,0.3319,0.8447,0.8931,0.07,128,sgd,MLPOne
402,6,3,0.3813,0.2713,0.8817,0.9145,0.07,128,sgd,MLPOne
403,6,4,0.3164,0.2358,0.9027,0.9267,0.07,128,sgd,MLPOne
404,6,5,0.273,0.2113,0.9165,0.935,0.07,128,sgd,MLPOne
405,6,6,0.2417,0.1932,0.9265,0.941,0.07,128,sgd,MLPOne
406,6,7,0.2175,0.1799,0.9341,0.9455,0.07,128,sgd,MLPOne
407,6,8,0.1982,0.1687,0.9402,0.9491,0.07,128,sgd,MLPOne
408,6,9,0.1823,0.1596,0.9451,0.952,0.07,128,sgd,MLPOne
409,6,10,0.169,0.152,0.9493,0.9543,0.07,128,sgd,MLPOne
410,6,11,0.1575,0.1456,0.953,0.9563,0.07,128,sgd,MLPOne
411,6,12,0.1476,0.1401,0.9561,0.958,0.07,128,sgd,MLPOne
412,6,13,0.1389,0.1354,0.9588,0.9595,0.07,128,sgd,MLPOne
413,6,14,0.1312,0.1312,0.9613,0.9608,0.07,128,sgd,MLPOne
414,6,15,0.1243,0.1275,0.9635,0.962,0.07,128,sgd,MLPOne
415,6,16,0.1181,0.1241,0.9655,0.9631,0.07,128,sgd,MLPOne
416,6,17,0.1125,0.1211,0.9673,0.964,0.07,128,sgd,MLPOne
417,6,18,0.1074,0.1185,0.9689,0.9648,0.07,128,sgd,MLPOne
418,6,19,0.1027,0.1162,0.9704,0.9655,0.07,128,sgd,MLPOne
419,6,20,0.0984,0.1139,0.9717,0.9662,0.07,128,sgd,MLPOne
420,6,21,0.0944,0.112,0.973,0.9668,0.07,128,sgd,MLPOne
421,6,22,0.0908,0.1103,0.9742,0.9674,0.07,128,sgd,MLPOne
422,6,23,0.0874,0.1086,0.9752,0.9679,0.07,128,sgd,MLPOne
423,6,24,0.0843,0.1071,0.9762,0.9684,0.07,128,sgd,MLPOne
424,6,25,0.0814,0.1057,0.9771,0.9688,0.07,128,sgd,MLPOne
425,6,26,0.0786,0.1044,0.978,0.9693,0.07,128,sgd,MLPOne
426,6,27,0.0761,0.1032,0.9788,0.9696,0.07,128,sgd,MLPOne
427,6,28,0.0737,0.102,0.9795,0.97,0.07,128,sgd,MLPOne
428,6,29,0.0714,0.101,0.9802,0.9704,0.07,128,sgd,MLPOne
429,6,30,0.0693,0.1,0.9808,0.9707,0.07,128,sgd,MLPOne
430,6,31,0.0673,0.0991,0.9814,0.971,0.07,128,sgd,MLPOne
431,6,32,0.0654,0.0982,0.982,0.9713,0.07,128,sgd,MLPOne
432,6,33,0.0637,0.0975,0.9825,0.9715,0.07,128,sgd,MLPOne
433,6,34,0.062,0.0967,0.983,0.9718,0.07,128,sgd,MLPOne
434,6,35,0.0604,0.096,0.9835,0.972,0.07,128,sgd,MLPOne
435,6,36,0.0589,0.0954,0.984,0.9722,0.07,128,sgd,MLPOne
436,6,37,0.0574,0.0948,0.9844,0.9724,0.07,128,sgd,MLPOne
437,6,38,0.0561,0.0942,0.9848,0.9726,0.07,128,sgd,MLPOne
438,6,39,0.0547,0.0936,0.9852,0.9728,0.07,128,sgd,MLPOne
439,6,40,0.0535,0.0931,0.9856,0.973,0.07,128,sgd,MLPOne
440,6,41,0.0523,0.0926,0.9859,0.9732,0.07,128,sgd,MLPOne
441,6,42,0.0512,0.0921,0.9862,0.9734,0.07,128,sgd,MLPOne
442,6,43,0.0501,0.0917,0.9866,0.9735,0.07,128,sgd,MLPOne
443,6,44,0.049,0.0913,0.9869,0.9737,0.07,128,sgd,MLPOne
444,6,45,0.048,0.0909,0.9872,0.9738,0.07,128,sgd,MLPOne
445,6,46,0.0471,0.0905,0.9874,0.974,0.07,128,sgd,MLPOne
446,6,47,0.0461,0.0902,0.9877,0.9741,0.07,128,sgd,MLPOne
447,6,48,0.0453,0.0898,0.988,0.9742,0.07,128,sgd,MLPOne
448,6,49,0.0444,0.0895,0.9882,0.9744,0.07,128,sgd,MLPOne
449,6,50,0.0436,0.0892,0.9884,0.9745,0.07,128,sgd,MLPOne
450,6,51,0.0428,0.0889,0.9887,0.9746,0.07,128,sgd,MLPOne
451,6,52,0.042,0.0886,0.9889,0.9747,0.07,128,sgd,MLPOne
452,6,53,0.0413,0.0884,0.9891,0.9748,0.07,128,sgd,MLPOne
453,6,54,0.0406,0.0881,0.9893,0.9749,0.07,128,sgd,MLPOne
454,6,55,0.0399,0.0879,0.9895,0.975,0.07,128,sgd,MLPOne
455,6,56,0.0392,0.0876,0.9897,0.9751,0.07,128,sgd,MLPOne
456,6,57,0.0386,0.0874,0.9898,0.9752,0.07,128,sgd,MLPOne
457,6,58,0.038,0.0872,0.99,0.9753,0.07,128,sgd,MLPOne
458,6,59,0.0374,0.087,0.9902,0.9754,0.07,128,sgd,MLPOne
459,6,60,0.0368,0.0868,0.9904,0.9755,0.07,128,sgd,MLPOne
460,6,61,0.0362,0.0866,0.9905,0.9756,0.07,128,sgd,MLPOne
461,6,62,0.0357,0.0865,0.9907,0.9756,0.07,128,sgd,MLPOne
462,6,63,0.0352,0.0863,0.9908,0.9757,0.07,128,sgd,MLPOne
463,6,64,0.0347,0.0861,0.991,0.9758,0.07,128,sgd,MLPOne
464,6,65,0.0342,0.086,0.9911,0.9759,0.07,128,sgd,MLPOne
465,6,66,0.0337,0.0858,0.9912,0.9759,0.07,128,sgd,MLPOne
466,6,67,0.0332,0.0857,0.9914,0.976,0.07,128,sgd,MLPOne
467,6,68,0.0327,0.0855,0.9915,0.9761,0.07,128,sgd,MLPOne
468,6,69,0.0323,0.0854,0.9916,0.9761,0.07,128,sgd,MLPOne
469,6,70,0.0319,0.0853,0.9917,0.9762,0.07,128,sgd,MLPOne
470,6,71,0.0314,0.0852,0.9918,0.9762,0.07,128,sgd,MLPOne
471,6,72,0.031,0.0851,0.9919,0.9763,0.07,128,sgd,MLPOne
472,6,73,0.0306,0.0849,0.9921,0.9764,0.07,128,sgd,MLPOne
473,6,74,0.0303,0.0848,0.9922,0.9764,0.07,128,sgd,MLPOne
474,6,75,0.0299,0.0847,0.9923,0.9765,0.07,128,sgd,MLPOne
475,6,76,0.0295,0.0846,0.9924,0.9765,0.07,128,sgd,MLPOne
476,6,77,0.0291,0.0845,0.9925,0.9766,0.07,128,sgd,MLPOne
477,6,78,0.0288,0.0844,0.9926,0.9766,0.07,128,sgd,MLPOne
478,6,79,0.0284,0.0844,0.9927,0.9767,0.07,128,sgd,MLPOne
479,6,80,0.0281,0.0843,0.9927,0.9767,0.07,128,sgd,MLPOne
