,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
322,6,23,0.3145,0.3055,0.9115,0.9136,0.02,256,sgd,MLPZeroReLu
323,6,24,0.3126,0.3044,0.912,0.9139,0.02,256,sgd,MLPZeroReLu
324,6,25,0.3108,0.3033,0.9125,0.9142,0.02,256,sgd,MLPZeroReLu
325,6,26,0.3091,0.3023,0.913,0.9145,0.02,256,sgd,MLPZeroReLu
326,6,27,0.3076,0.3014,0.9135,0.9148,0.02,256,sgd,MLPZeroReLu
327,6,28,0.3061,0.3004,0.9139,0.915,0.02,256,sgd,MLPZeroReLu
328,6,29,0.3046,0.2996,0.9143,0.9153,0.02,256,sgd,MLPZeroReLu
329,6,30,0.3033,0.2987,0.9147,0.9155,0.02,256,sgd,MLPZeroReLu
330,6,31,0.3019,0.298,0.9151,0.9157,0.02,256,sgd,MLPZeroReLu
331,6,32,0.3007,0.2972,0.9155,0.9159,0.02,256,sgd,MLPZeroReLu
332,6,33,0.2995,0.2965,0.9158,0.9161,0.02,256,sgd,MLPZeroReLu
333,6,34,0.2983,0.2958,0.9162,0.9162,0.02,256,sgd,MLPZeroReLu
334,6,35,0.2973,0.2952,0.9165,0.9164,0.02,256,sgd,MLPZeroReLu
335,6,36,0.2962,0.2945,0.9168,0.9166,0.02,256,sgd,MLPZeroReLu
336,6,37,0.2952,0.2939,0.9171,0.9167,0.02,256,sgd,MLPZeroReLu
337,6,38,0.2942,0.2933,0.9174,0.9168,0.02,256,sgd,MLPZeroReLu
338,6,39,0.2932,0.2927,0.9176,0.917,0.02,256,sgd,MLPZeroReLu
339,6,40,0.2923,0.2922,0.9179,0.9171,0.02,256,sgd,MLPZeroReLu
340,6,41,0.2914,0.2917,0.9182,0.9172,0.02,256,sgd,MLPZeroReLu
341,6,42,0.2905,0.2912,0.9184,0.9174,0.02,256,sgd,MLPZeroReLu
342,6,43,0.2897,0.2907,0.9187,0.9175,0.02,256,sgd,MLPZeroReLu
343,6,44,0.2889,0.2902,0.9189,0.9176,0.02,256,sgd,MLPZeroReLu
344,6,45,0.2881,0.2897,0.9191,0.9178,0.02,256,sgd,MLPZeroReLu
345,6,46,0.2873,0.2893,0.9194,0.9179,0.02,256,sgd,MLPZeroReLu
346,6,47,0.2866,0.2889,0.9196,0.918,0.02,256,sgd,MLPZeroReLu
347,6,48,0.2859,0.2884,0.9198,0.9181,0.02,256,sgd,MLPZeroReLu
348,6,49,0.2852,0.288,0.92,0.9182,0.02,256,sgd,MLPZeroReLu
349,6,50,0.2845,0.2876,0.9202,0.9183,0.02,256,sgd,MLPZeroReLu
350,6,51,0.2838,0.2873,0.9204,0.9184,0.02,256,sgd,MLPZeroReLu
351,6,52,0.2832,0.2869,0.9205,0.9185,0.02,256,sgd,MLPZeroReLu
352,6,53,0.2826,0.2865,0.9207,0.9186,0.02,256,sgd,MLPZeroReLu
353,6,54,0.282,0.2861,0.9209,0.9187,0.02,256,sgd,MLPZeroReLu
354,6,55,0.2814,0.2858,0.9211,0.9188,0.02,256,sgd,MLPZeroReLu
355,6,56,0.2808,0.2855,0.9212,0.9189,0.02,256,sgd,MLPZeroReLu
356,6,57,0.2802,0.2852,0.9214,0.919,0.02,256,sgd,MLPZeroReLu
357,6,58,0.2796,0.2848,0.9216,0.919,0.02,256,sgd,MLPZeroReLu
358,6,59,0.2791,0.2845,0.9217,0.9191,0.02,256,sgd,MLPZeroReLu
359,6,60,0.2786,0.2842,0.9219,0.9192,0.02,256,sgd,MLPZeroReLu
360,7,1,0.7767,0.7134,0.7177,0.734,0.07,32,sgd,MLPZeroReLu
361,7,2,0.7415,0.7104,0.7286,0.7358,0.07,32,sgd,MLPZeroReLu
362,7,3,0.725,0.716,0.7337,0.7348,0.07,32,sgd,MLPZeroReLu
363,7,4,0.7154,0.7158,0.7366,0.7354,0.07,32,sgd,MLPZeroReLu
364,7,5,0.7087,0.7149,0.7384,0.7358,0.07,32,sgd,MLPZeroReLu
365,7,6,0.7035,0.7131,0.7399,0.7365,0.07,32,sgd,MLPZeroReLu
366,7,7,0.6994,0.711,0.741,0.7371,0.07,32,sgd,MLPZeroReLu
367,7,8,0.696,0.7109,0.742,0.7373,0.07,32,sgd,MLPZeroReLu
368,7,9,0.6931,0.7124,0.7428,0.7369,0.07,32,sgd,MLPZeroReLu
369,7,10,0.6906,0.7117,0.7435,0.7373,0.07,32,sgd,MLPZeroReLu
370,7,11,0.6884,0.7113,0.7441,0.7374,0.07,32,sgd,MLPZeroReLu
371,7,12,0.6865,0.7108,0.7446,0.7374,0.07,32,sgd,MLPZeroReLu
372,7,13,0.6848,0.7105,0.745,0.7377,0.07,32,sgd,MLPZeroReLu
373,7,14,0.6831,0.7104,0.7455,0.7377,0.07,32,sgd,MLPZeroReLu
374,7,15,0.6817,0.7098,0.7458,0.7378,0.07,32,sgd,MLPZeroReLu
375,7,16,0.6803,0.7098,0.7462,0.7378,0.07,32,sgd,MLPZeroReLu
376,7,17,0.679,0.7104,0.7465,0.7376,0.07,32,sgd,MLPZeroReLu
377,7,18,0.6779,0.7103,0.7469,0.7378,0.07,32,sgd,MLPZeroReLu
378,7,19,0.6769,0.7105,0.7471,0.7379,0.07,32,sgd,MLPZeroReLu
379,7,20,0.6758,0.7105,0.7474,0.738,0.07,32,sgd,MLPZeroReLu
380,7,21,0.6748,0.7107,0.7477,0.738,0.07,32,sgd,MLPZeroReLu
381,7,22,0.674,0.7108,0.7479,0.7381,0.07,32,sgd,MLPZeroReLu
382,7,23,0.6731,0.7109,0.7481,0.7381,0.07,32,sgd,MLPZeroReLu
383,7,24,0.6723,0.7116,0.7483,0.738,0.07,32,sgd,MLPZeroReLu
384,7,25,0.6715,0.7117,0.7486,0.738,0.07,32,sgd,MLPZeroReLu
385,7,26,0.6707,0.7116,0.7487,0.7381,0.07,32,sgd,MLPZeroReLu
386,7,27,0.67,0.7116,0.7489,0.7382,0.07,32,sgd,MLPZeroReLu
387,7,28,0.6693,0.7116,0.7491,0.7382,0.07,32,sgd,MLPZeroReLu
388,7,29,0.6687,0.712,0.7492,0.7381,0.07,32,sgd,MLPZeroReLu
389,7,30,0.668,0.7127,0.7494,0.738,0.07,32,sgd,MLPZeroReLu
390,7,31,0.6674,0.7133,0.7495,0.7379,0.07,32,sgd,MLPZeroReLu
391,7,32,0.6669,0.7138,0.7497,0.7378,0.07,32,sgd,MLPZeroReLu
392,7,33,0.6663,0.7138,0.7498,0.7378,0.07,32,sgd,MLPZeroReLu
393,7,34,0.6658,0.7142,0.75,0.7378,0.07,32,sgd,MLPZeroReLu
394,7,35,0.6653,0.7142,0.7501,0.7377,0.07,32,sgd,MLPZeroReLu
395,7,36,0.6648,0.7144,0.7502,0.7377,0.07,32,sgd,MLPZeroReLu
396,7,37,0.6643,0.7145,0.7503,0.7378,0.07,32,sgd,MLPZeroReLu
397,7,38,0.6639,0.7145,0.7504,0.7378,0.07,32,sgd,MLPZeroReLu
398,7,39,0.6634,0.7147,0.7505,0.7378,0.07,32,sgd,MLPZeroReLu
399,7,40,0.6629,0.7147,0.7507,0.7379,0.07,32,sgd,MLPZeroReLu
400,7,41,0.6625,0.7151,0.7508,0.7378,0.07,32,sgd,MLPZeroReLu
401,7,42,0.6621,0.7155,0.7509,0.7378,0.07,32,sgd,MLPZeroReLu
402,7,43,0.6617,0.7156,0.751,0.7378,0.07,32,sgd,MLPZeroReLu
403,7,44,0.6613,0.7161,0.7511,0.7376,0.07,32,sgd,MLPZeroReLu
404,7,45,0.6609,0.7163,0.7512,0.7376,0.07,32,sgd,MLPZeroReLu
405,7,46,0.6605,0.7167,0.7513,0.7376,0.07,32,sgd,MLPZeroReLu
406,7,47,0.6602,0.7167,0.7513,0.7376,0.07,32,sgd,MLPZeroReLu
407,7,48,0.6598,0.7168,0.7514,0.7376,0.07,32,sgd,MLPZeroReLu
408,7,49,0.6595,0.7169,0.7515,0.7376,0.07,32,sgd,MLPZeroReLu
409,7,50,0.6591,0.7171,0.7516,0.7377,0.07,32,sgd,MLPZeroReLu
410,7,51,0.6588,0.7172,0.7516,0.7377,0.07,32,sgd,MLPZeroReLu
411,7,52,0.6585,0.7174,0.7517,0.7377,0.07,32,sgd,MLPZeroReLu
412,7,53,0.6582,0.7175,0.7518,0.7377,0.07,32,sgd,MLPZeroReLu
413,7,54,0.6579,0.7176,0.7519,0.7377,0.07,32,sgd,MLPZeroReLu
414,7,55,0.6576,0.7178,0.752,0.7377,0.07,32,sgd,MLPZeroReLu
415,7,56,0.6572,0.7181,0.752,0.7376,0.07,32,sgd,MLPZeroReLu
416,7,57,0.657,0.7182,0.7521,0.7376,0.07,32,sgd,MLPZeroReLu
417,7,58,0.6567,0.7184,0.7522,0.7376,0.07,32,sgd,MLPZeroReLu
418,7,59,0.6564,0.7189,0.7522,0.7375,0.07,32,sgd,MLPZeroReLu
419,7,60,0.6561,0.7194,0.7523,0.7374,0.07,32,sgd,MLPZeroReLu
420,8,1,0.6752,0.5597,0.7928,0.8191,0.07,256,sgd,MLPZeroReLu
421,8,2,0.6039,0.5429,0.8102,0.823,0.07,256,sgd,MLPZeroReLu
422,8,3,0.5156,0.468,0.8411,0.8517,0.07,256,sgd,MLPZeroReLu
423,8,4,0.461,0.4248,0.8597,0.8675,0.07,256,sgd,MLPZeroReLu
424,8,5,0.4264,0.3984,0.8716,0.8773,0.07,256,sgd,MLPZeroReLu
425,8,6,0.4023,0.3795,0.8797,0.8843,0.07,256,sgd,MLPZeroReLu
426,8,7,0.3842,0.3658,0.8858,0.889,0.07,256,sgd,MLPZeroReLu
427,8,8,0.3702,0.3554,0.8905,0.8926,0.07,256,sgd,MLPZeroReLu
428,8,9,0.3589,0.3469,0.8943,0.8957,0.07,256,sgd,MLPZeroReLu
429,8,10,0.3496,0.3396,0.8974,0.8984,0.07,256,sgd,MLPZeroReLu
430,8,11,0.3417,0.3339,0.8999,0.9006,0.07,256,sgd,MLPZeroReLu
431,8,12,0.335,0.329,0.9021,0.9023,0.07,256,sgd,MLPZeroReLu
432,8,13,0.3291,0.3246,0.9041,0.9039,0.07,256,sgd,MLPZeroReLu
433,8,14,0.324,0.3209,0.9058,0.9052,0.07,256,sgd,MLPZeroReLu
434,8,15,0.3194,0.3177,0.9073,0.9064,0.07,256,sgd,MLPZeroReLu
435,8,16,0.3153,0.3146,0.9086,0.9075,0.07,256,sgd,MLPZeroReLu
436,8,17,0.3116,0.3121,0.9098,0.9084,0.07,256,sgd,MLPZeroReLu
437,8,18,0.3083,0.3098,0.9108,0.9091,0.07,256,sgd,MLPZeroReLu
438,8,19,0.3052,0.3079,0.9118,0.9097,0.07,256,sgd,MLPZeroReLu
439,8,20,0.3024,0.3059,0.9127,0.9104,0.07,256,sgd,MLPZeroReLu
440,8,21,0.2998,0.3041,0.9135,0.911,0.07,256,sgd,MLPZeroReLu
441,8,22,0.2973,0.3027,0.9143,0.9116,0.07,256,sgd,MLPZeroReLu
442,8,23,0.2951,0.3019,0.915,0.9118,0.07,256,sgd,MLPZeroReLu
443,8,24,0.293,0.3004,0.9157,0.9124,0.07,256,sgd,MLPZeroReLu
444,8,25,0.291,0.2991,0.9164,0.9128,0.07,256,sgd,MLPZeroReLu
445,8,26,0.2891,0.2978,0.917,0.9133,0.07,256,sgd,MLPZeroReLu
446,8,27,0.2874,0.2968,0.9175,0.9137,0.07,256,sgd,MLPZeroReLu
447,8,28,0.2858,0.2957,0.918,0.9141,0.07,256,sgd,MLPZeroReLu
448,8,29,0.2842,0.2947,0.9185,0.9144,0.07,256,sgd,MLPZeroReLu
449,8,30,0.2827,0.2937,0.919,0.9148,0.07,256,sgd,MLPZeroReLu
450,8,31,0.2813,0.2929,0.9194,0.915,0.07,256,sgd,MLPZeroReLu
451,8,32,0.28,0.2921,0.9198,0.9153,0.07,256,sgd,MLPZeroReLu
452,8,33,0.2787,0.2913,0.9202,0.9156,0.07,256,sgd,MLPZeroReLu
453,8,34,0.2775,0.2906,0.9206,0.9158,0.07,256,sgd,MLPZeroReLu
454,8,35,0.2763,0.29,0.9209,0.9161,0.07,256,sgd,MLPZeroReLu
455,8,36,0.2752,0.2893,0.9213,0.9163,0.07,256,sgd,MLPZeroReLu
456,8,37,0.2741,0.2887,0.9216,0.9165,0.07,256,sgd,MLPZeroReLu
457,8,38,0.2731,0.2881,0.9219,0.9167,0.07,256,sgd,MLPZeroReLu
458,8,39,0.2721,0.2875,0.9222,0.917,0.07,256,sgd,MLPZeroReLu
459,8,40,0.2712,0.287,0.9225,0.9172,0.07,256,sgd,MLPZeroReLu
460,8,41,0.2702,0.2864,0.9228,0.9174,0.07,256,sgd,MLPZeroReLu
461,8,42,0.2693,0.2859,0.9231,0.9175,0.07,256,sgd,MLPZeroReLu
462,8,43,0.2685,0.2855,0.9233,0.9177,0.07,256,sgd,MLPZeroReLu
463,8,44,0.2677,0.2851,0.9236,0.9178,0.07,256,sgd,MLPZeroReLu
464,8,45,0.2669,0.2847,0.9238,0.9179,0.07,256,sgd,MLPZeroReLu
465,8,46,0.2661,0.2843,0.9241,0.9181,0.07,256,sgd,MLPZeroReLu
466,8,47,0.2653,0.2839,0.9243,0.9182,0.07,256,sgd,MLPZeroReLu
467,8,48,0.2646,0.2835,0.9245,0.9183,0.07,256,sgd,MLPZeroReLu
468,8,49,0.2639,0.2832,0.9247,0.9184,0.07,256,sgd,MLPZeroReLu
469,8,50,0.2632,0.2829,0.9249,0.9185,0.07,256,sgd,MLPZeroReLu
470,8,51,0.2626,0.2825,0.9251,0.9186,0.07,256,sgd,MLPZeroReLu
471,8,52,0.2619,0.2822,0.9253,0.9188,0.07,256,sgd,MLPZeroReLu
472,8,53,0.2613,0.2819,0.9255,0.9189,0.07,256,sgd,MLPZeroReLu
473,8,54,0.2607,0.2817,0.9257,0.919,0.07,256,sgd,MLPZeroReLu
474,8,55,0.2601,0.2814,0.9259,0.9191,0.07,256,sgd,MLPZeroReLu
475,8,56,0.2595,0.2812,0.9261,0.9192,0.07,256,sgd,MLPZeroReLu
476,8,57,0.2589,0.2809,0.9262,0.9192,0.07,256,sgd,MLPZeroReLu
477,8,58,0.2584,0.2807,0.9264,0.9193,0.07,256,sgd,MLPZeroReLu
478,8,59,0.2578,0.2804,0.9266,0.9194,0.07,256,sgd,MLPZeroReLu
479,8,60,0.2573,0.2803,0.9267,0.9195,0.07,256,sgd,MLPZeroReLu
